method,case_id,category,fake_record,input_chars,input_bytes,salt_bytes,algorithm,cost_param,expected_observation,actual_observation,ok,correct,digest_obs_match,verifier_obs_match,salt_obs_match,cost_obs_match,comparison_obs_match,encoding_obs_match,api_boundary_obs_match,error_class,naive_should_fail,external_not_tested,elapsed_s,reason
password_hash_vs_kdf_scope_checker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,scope_checked,True,True,,,,,,,True,,False,False,5.180481821298599e-07,
password_hash_vs_kdf_scope_checker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,scope_checked,True,True,,,,,,,True,,False,False,5.210749804973602e-07,
password_hash_vs_kdf_scope_checker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,scope_checked,True,True,,,,,,,True,,False,False,5.080364644527435e-07,
password_hash_vs_kdf_scope_checker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,scope_checked,True,True,,,,,,,True,,False,False,4.6403147280216217e-07,
password_hash_vs_kdf_scope_checker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,scope_checked,True,True,,,,,,,True,,False,False,4.670582711696625e-07,
password_hash_vs_kdf_scope_checker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,scope_checked,True,True,,,,,,,True,,False,False,4.791654646396637e-07,
password_hash_vs_kdf_scope_checker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,scope_checked,True,True,,,,,,,True,,False,False,5.189795047044754e-07,
password_hash_vs_kdf_scope_checker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,scope_checked,True,True,,,,,,,True,,True,False,5.329493433237076e-07,
password_hash_vs_kdf_scope_checker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,scope_checked,True,True,,,,,,,True,,False,False,5.168840289115906e-07,
password_hash_vs_kdf_scope_checker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,scope_checked,True,True,,,,,,,True,,False,False,4.901085048913956e-07,
password_hash_vs_kdf_scope_checker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,scope_checked,True,True,,,,,,,True,,False,False,4.761386662721634e-07,
password_hash_vs_kdf_scope_checker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,scope_checked,True,True,,,,,,,True,,False,False,4.880130290985107e-07,
password_hash_vs_kdf_scope_checker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,scope_checked,True,True,,,,,,,True,,False,False,4.961621016263962e-07,
password_hash_vs_kdf_scope_checker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,scope_checked,True,True,,,,,,,True,,False,False,4.861503839492798e-07,
password_hash_vs_kdf_scope_checker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,4.859175533056259e-07,
password_hash_vs_kdf_scope_checker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,4.6403147280216217e-07,
password_hash_vs_kdf_scope_checker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,scope_checked,True,True,,,,,,,True,,True,False,4.889443516731262e-07,
password_hash_vs_kdf_scope_checker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,scope_checked,True,True,,,,,,,True,,False,False,4.991888999938965e-07,
password_hash_vs_kdf_scope_checker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,scope_checked,True,True,,,,,,,True,,False,False,4.949979484081268e-07,
password_hash_vs_kdf_scope_checker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,scope_checked,True,True,,,,,,,True,,False,False,5.380716174840927e-07,
password_hash_vs_kdf_scope_checker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,scope_checked,True,True,,,,,,,True,,False,False,4.880130290985107e-07,
password_hash_vs_kdf_scope_checker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,scope_checked,True,True,,,,,,,True,,False,False,4.859175533056259e-07,
password_hash_vs_kdf_scope_checker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,scope_checked,True,True,,,,,,,True,,False,False,4.877801984548569e-07,
password_hash_vs_kdf_scope_checker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,4.92902472615242e-07,
password_hash_vs_kdf_scope_checker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,5.201436579227448e-07,
password_hash_vs_kdf_scope_checker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,4.91039827466011e-07,
password_hash_vs_kdf_scope_checker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,4.959292709827423e-07,
password_hash_vs_kdf_scope_checker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,scope_checked,True,True,,,,,,,True,,False,False,5.129259079694748e-07,
password_hash_vs_kdf_scope_checker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,scope_checked,True,True,,,,,,,True,,False,True,5.241017788648605e-07,
password_hash_vs_kdf_scope_checker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,scope_checked,True,True,,,,,,,True,,False,True,5.308538675308228e-07,
password_hash_vs_kdf_scope_checker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,scope_checked,True,True,,,,,,,True,,False,True,1.0038027539849281e-05,
password_hash_vs_kdf_scope_checker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,scope_checked,True,True,,,,,,,True,,False,True,5.080364644527435e-07,
password_hash_vs_kdf_scope_checker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,scope_checked,True,True,,,,,,,True,,True,False,4.798639565706253e-07,
password_hash_vs_kdf_scope_checker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,scope_checked,True,True,,,,,,,True,,False,False,4.959292709827423e-07,
password_hash_vs_kdf_scope_checker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,scope_checked,True,True,,,,,,,True,,False,False,4.849862307310104e-07,
password_hash_vs_kdf_scope_checker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,4.970934242010117e-07,
password_hash_vs_kdf_scope_checker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,False,4.7497451305389404e-07,
password_hash_vs_kdf_scope_checker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,scope_checked,True,True,,,,,,,True,,False,True,4.7404319047927856e-07,
password_hash_vs_kdf_scope_checker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,scope_checked,True,True,,,,,,,True,,False,True,4.798639565706253e-07,
password_hash_vs_kdf_scope_checker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,scope_checked,True,True,,,,,,,True,,False,True,5.038455128669739e-07,
password_hash_vs_kdf_scope_checker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,scope_checked,True,True,,,,,,,True,,False,True,4.807952791452408e-07,
password_hash_vs_kdf_scope_checker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,scope_checked,True,True,,,,,,,True,,False,True,5.068723112344742e-07,
password_hash_vs_kdf_scope_checker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,scope_checked,True,True,,,,,,,True,,False,True,4.789326339960098e-07,
cache_key_password_material_not_tested_marker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,,False,True,,,,,,,,,True,False,1.0970979928970337e-06,skip
cache_key_password_material_not_tested_marker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,,False,True,,,,,,,,,True,False,9.289942681789398e-07,skip
cache_key_password_material_not_tested_marker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,,False,True,,,,,,,,,False,False,7.718335837125778e-07,skip
cache_key_password_material_not_tested_marker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,,False,True,,,,,,,,,False,False,7.450580596923828e-07,skip
cache_key_password_material_not_tested_marker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,,False,True,,,,,,,,,False,False,6.759073585271835e-07,skip
cache_key_password_material_not_tested_marker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,,False,True,,,,,,,,,False,False,7.10831955075264e-07,skip
cache_key_password_material_not_tested_marker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,,False,True,,,,,,,,,False,False,6.949994713068008e-07,skip
cache_key_password_material_not_tested_marker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,,False,True,,,,,,,,,False,False,6.92903995513916e-07,skip
cache_key_password_material_not_tested_marker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,,False,True,,,,,,,,,False,False,6.558839231729507e-07,skip
cache_key_password_material_not_tested_marker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,,False,True,,,,,,,,,False,False,7.41099938750267e-07,skip
cache_key_password_material_not_tested_marker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,,False,True,,,,,,,,,False,False,7.029157131910324e-07,skip
cache_key_password_material_not_tested_marker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,,False,True,,,,,,,,,False,False,7.010530680418015e-07,skip
cache_key_password_material_not_tested_marker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,,False,True,,,,,,,,,False,False,6.798654794692993e-07,skip
cache_key_password_material_not_tested_marker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,False,False,6.940681487321854e-07,skip
cache_key_password_material_not_tested_marker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,True,False,7.050111889839172e-07,skip
cache_key_password_material_not_tested_marker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,,False,True,,,,,,,,,False,False,6.84056431055069e-07,skip
cache_key_password_material_not_tested_marker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,,False,True,,,,,,,,,False,False,6.749760359525681e-07,skip
cache_key_password_material_not_tested_marker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,,False,True,,,,,,,,,False,False,6.640329957008362e-07,skip
cache_key_password_material_not_tested_marker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,,False,True,,,,,,,,,False,False,6.710179150104523e-07,skip
cache_key_password_material_not_tested_marker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,,False,True,,,,,,,,,False,False,6.800983101129532e-07,skip
cache_key_password_material_not_tested_marker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,,False,True,,,,,,,,,False,False,6.698537617921829e-07,skip
cache_key_password_material_not_tested_marker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.640329957008362e-07,skip
cache_key_password_material_not_tested_marker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.458722054958344e-07,skip
cache_key_password_material_not_tested_marker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,True,False,6.798654794692993e-07,skip
cache_key_password_material_not_tested_marker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,,False,True,,,,,,,,,False,False,6.640329957008362e-07,skip
cache_key_password_material_not_tested_marker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,,False,True,,,,,,,,,False,False,6.488990038633347e-07,skip
cache_key_password_material_not_tested_marker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,,False,True,,,,,,,,,False,False,6.479676812887192e-07,skip
cache_key_password_material_not_tested_marker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,,False,True,,,,,,,,,False,False,6.360933184623718e-07,skip
cache_key_password_material_not_tested_marker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,,False,True,,,,,,,,,False,False,6.039626896381378e-07,skip
cache_key_password_material_not_tested_marker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,,False,True,,,,,,,,,False,False,6.521586328744888e-07,skip
cache_key_password_material_not_tested_marker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,,False,True,,,,,,,,,False,False,6.33997842669487e-07,skip
cache_key_password_material_not_tested_marker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.700865924358368e-07,skip
cache_key_password_material_not_tested_marker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.528571248054504e-07,skip
cache_key_password_material_not_tested_marker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.281770765781403e-07,skip
cache_key_password_material_not_tested_marker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,,False,True,,,,,,,,,False,False,8.360948413610458e-07,skip
cache_key_password_material_not_tested_marker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,,False,True,,,,,,,,,False,True,7.338821887969971e-07,skip
cache_key_password_material_not_tested_marker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,,False,True,,,,,,,,,False,True,7.359776645898819e-07,skip
cache_key_password_material_not_tested_marker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,,False,True,,,,,,,,,False,True,6.991904228925705e-07,skip
cache_key_password_material_not_tested_marker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,not_tested,True,True,,,,,,,True,,False,True,1.0491348803043365e-06,
cache_key_password_material_not_tested_marker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,not_tested,True,True,,,,,,,True,,True,False,7.969792932271957e-07,
cache_key_password_material_not_tested_marker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,,False,True,,,,,,,,,False,False,6.658956408500671e-07,skip
cache_key_password_material_not_tested_marker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,,False,True,,,,,,,,,False,False,6.509944796562195e-07,skip
cache_key_password_material_not_tested_marker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,6.440095603466034e-07,skip
cache_key_password_material_not_tested_marker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,6.461050361394882e-07,skip
cache_key_password_material_not_tested_marker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,not_tested,True,True,,,,,,,True,,False,True,9.241048246622086e-07,
cache_key_password_material_not_tested_marker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,not_tested,True,True,,,,,,,True,,False,True,9.371433407068253e-07,
cache_key_password_material_not_tested_marker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,not_tested,True,True,,,,,,,True,,False,True,8.628703653812408e-07,
cache_key_password_material_not_tested_marker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,not_tested,True,True,,,,,,,True,,False,True,8.998904377222061e-07,
cache_key_password_material_not_tested_marker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,not_tested,True,True,,,,,,,True,,False,True,8.919741958379745e-07,
cache_key_password_material_not_tested_marker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,not_tested,True,True,,,,,,,True,,False,True,8.668284863233566e-07,
naive_unsalted_fast_hash_marker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,naive_unsalted_fast_hash,False,False,,,,,,,,,True,False,5.519948899745941e-06,naive_footgun
naive_unsalted_fast_hash_marker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,naive_unsalted_fast_hash,False,False,,,,,,,,,True,False,1.6579870134592056e-06,naive_footgun
naive_unsalted_fast_hash_marker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.6069971024990082e-06,
naive_unsalted_fast_hash_marker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.2330710887908936e-06,
naive_unsalted_fast_hash_marker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.2370292097330093e-06,
naive_unsalted_fast_hash_marker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.1280644685029984e-06,
naive_unsalted_fast_hash_marker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.1320225894451141e-06,
naive_unsalted_fast_hash_marker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0631047189235687e-06,
naive_unsalted_fast_hash_marker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0950025171041489e-06,
naive_unsalted_fast_hash_marker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0679941624403e-06,
naive_unsalted_fast_hash_marker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0831281542778015e-06,
naive_unsalted_fast_hash_marker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0249204933643341e-06,
naive_unsalted_fast_hash_marker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0249204933643341e-06,
naive_unsalted_fast_hash_marker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0200310498476028e-06,
naive_unsalted_fast_hash_marker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,naive_unsalted_fast_hash,False,False,,,,,,,,,True,False,1.217937096953392e-06,naive_footgun
naive_unsalted_fast_hash_marker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.085922122001648e-06,
naive_unsalted_fast_hash_marker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0649673640727997e-06,
naive_unsalted_fast_hash_marker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.058913767337799e-06,
naive_unsalted_fast_hash_marker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0489020496606827e-06,
naive_unsalted_fast_hash_marker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.1960510164499283e-06,
naive_unsalted_fast_hash_marker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0370276868343353e-06,
naive_unsalted_fast_hash_marker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.1899974197149277e-06,
naive_unsalted_fast_hash_marker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.032138243317604e-06,
naive_unsalted_fast_hash_marker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,naive_unsalted_fast_hash,False,False,,,,,,,,,True,False,1.1890660971403122e-06,naive_footgun
naive_unsalted_fast_hash_marker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.1259689927101135e-06,
naive_unsalted_fast_hash_marker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.074979081749916e-06,
naive_unsalted_fast_hash_marker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,naive_unsalted_fast_hash,False,False,,,,,,,,,False,False,1.1399388313293457e-06,naive_footgun
naive_unsalted_fast_hash_marker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,naive_unsalted_fast_hash,False,False,,,,,,,,,False,False,1.0440126061439514e-06,naive_footgun
naive_unsalted_fast_hash_marker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,naive_unsalted_fast_hash,False,False,,,,,,,,,False,False,1.008855178952217e-06,naive_footgun
naive_unsalted_fast_hash_marker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,naive_unsalted_fast_hash,False,False,,,,,,,,,False,False,1.0239891707897186e-06,naive_footgun
naive_unsalted_fast_hash_marker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0791700333356857e-06,
naive_unsalted_fast_hash_marker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0638032108545303e-06,
naive_unsalted_fast_hash_marker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.1119991540908813e-06,
naive_unsalted_fast_hash_marker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0440126061439514e-06,
naive_unsalted_fast_hash_marker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,9.688083082437515e-07,
naive_unsalted_fast_hash_marker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,9.899958968162537e-07,
naive_unsalted_fast_hash_marker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,8.940696716308594e-07,
naive_unsalted_fast_hash_marker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,8.710194379091263e-07,
naive_unsalted_fast_hash_marker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,1.123175024986267e-06,
naive_unsalted_fast_hash_marker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,naive_unsalted_fast_hash,False,False,,,,,,,,,True,False,1.3529788702726364e-06,naive_footgun
naive_unsalted_fast_hash_marker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.3781245797872543e-06,
naive_unsalted_fast_hash_marker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0670628398656845e-06,
naive_unsalted_fast_hash_marker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,8.870847523212433e-07,
naive_unsalted_fast_hash_marker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,False,1.0880175977945328e-06,
naive_unsalted_fast_hash_marker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,1.0780058801174164e-06,
naive_unsalted_fast_hash_marker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,1.061009243130684e-06,
naive_unsalted_fast_hash_marker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,1.0509975254535675e-06,
